2026-05-16 08:50:36 | INFO     | routes | File read — size=89999 bytes
2026-05-16 08:50:36 | INFO     | routes | Extracting text from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' (type=pdf, size=89999 bytes)
2026-05-16 08:50:37 | INFO     | routes | Extracted 3018 characters from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 08:50:37 | INFO     | routes | Text split into 7 chunks (size=500, overlap=50)
2026-05-16 08:50:37 | INFO     | routes | Generating embeddings for 7 chunks
2026-05-16 08:50:37 | INFO     | llm | Embedding 7 text(s) using provider=gemini
2026-05-16 08:51:03 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/text-embedding-004:batchEmbedContents "HTTP/1.1 404 Not Found"
2026-05-16 08:51:37 | INFO     | main | Application shutting down
2026-05-16 08:51:46 | INFO     | main | Starting RQP Chatbot Backend v0.1.0 | provider=gemini
2026-05-16 08:51:46 | INFO     | db | Initialising DB — host=localhost db=rqp_chat schema=rqp
2026-05-16 08:51:46 | INFO     | db | Using embedding dimension: 768 (provider=gemini)
2026-05-16 08:51:46 | INFO     | db | DB initialisation complete
2026-05-16 08:51:46 | INFO     | main | Database initialised successfully
2026-05-16 08:52:07 | INFO     | main | REQUEST  POST /documents/upload
2026-05-16 08:52:07 | INFO     | routes | Upload request — filename='Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' content_type=application/pdf
2026-05-16 08:52:07 | INFO     | routes | File read — size=89999 bytes
2026-05-16 08:52:07 | INFO     | routes | Extracting text from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' (type=pdf, size=89999 bytes)
2026-05-16 08:52:11 | INFO     | routes | Extracted 3018 characters from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 08:52:11 | INFO     | routes | Text split into 7 chunks (size=500, overlap=50)
2026-05-16 08:52:11 | INFO     | routes | Generating embeddings for 7 chunks
2026-05-16 08:52:11 | INFO     | llm | Embedding 7 text(s) using provider=gemini
2026-05-16 08:52:39 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/text-embedding-004:batchEmbedContents "HTTP/1.1 404 Not Found"
2026-05-16 08:52:58 | INFO     | main | REQUEST  POST /documents/upload
2026-05-16 08:52:58 | INFO     | routes | Upload request — filename='Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' content_type=application/pdf
2026-05-16 08:52:58 | INFO     | routes | File read — size=89999 bytes
2026-05-16 08:52:58 | INFO     | routes | Extracting text from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' (type=pdf, size=89999 bytes)
2026-05-16 08:52:59 | INFO     | routes | Extracted 3018 characters from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 08:52:59 | INFO     | routes | Text split into 7 chunks (size=500, overlap=50)
2026-05-16 08:52:59 | INFO     | routes | Generating embeddings for 7 chunks
2026-05-16 08:52:59 | INFO     | llm | Embedding 7 text(s) using provider=gemini
2026-05-16 08:53:01 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/text-embedding-004:batchEmbedContents "HTTP/1.1 404 Not Found"
2026-05-16 08:53:41 | INFO     | main | Application shutting down
2026-05-16 08:53:50 | INFO     | main | Starting RQP Chatbot Backend v0.1.0 | provider=gemini
2026-05-16 08:53:50 | INFO     | db | Initialising DB — host=localhost db=rqp_chat schema=rqp
2026-05-16 08:53:50 | INFO     | db | Using embedding dimension: 3072 (provider=gemini)
2026-05-16 08:53:50 | INFO     | db | DB initialisation complete
2026-05-16 08:53:50 | INFO     | main | Database initialised successfully
